id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
04-08-04-04,4,04-08,['04-08-00-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[1.0, 0.022614613190447563, 0.03289993177163002, 0.024733674267641042, 0.10219404321303499, 0.02458674650751682, 0.05943716179376063, 0.031611807768421055, 0.17843576062592992, 0.03150997005096818, 0.03169154219472876, 0.13828130764767016, 0.03124350613108004, 0.027093796963058036, 0.12293740845274743, 0.14072872942136522]"
04-08-05-00,0,04-08,['04-08-01-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.02972317386844331, 1.0, 0.04144357834718129, 0.07919394364691151, 0.049539724702733344, 0.07325197500997112, 0.03646297021834211, 0.07153202232212978, 0.030343853149347885, 0.06872927443849255, 0.052930299682997416, 0.03023533716773517, 0.05110383693335826, 0.28345356262946536, 0.05068146622013328, 0.0513749816627576]"
04-08-06-01,1,04-08,['04-08-01-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.03133888211461329, 1.0, 0.043012489821034366, 0.08021457652838836, 0.05193240222218767, 0.07468926122088151, 0.038103620263134554, 0.0730325305866896, 0.031897872657655986, 0.07037813109703271, 0.05457224495459395, 0.031790879090200286, 0.052806990437496155, 0.259367350486212, 0.05308196155975838, 0.05378080696012126]"
04-08-07-02,2,04-08,['04-08-01-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.030349359467393776, 1.0, 0.04222931124864857, 0.08040443031467708, 0.050340219981070904, 0.07470698406704952, 0.03715685836991503, 0.07238340177912835, 0.03096757627531446, 0.0697897497625317, 0.05380706055985504, 0.030874968534983494, 0.05206492283533984, 0.27111971916367783, 0.051529467980228595, 0.05227596966018584]"
04-08-08-03,3,04-08,['04-08-01-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.030191653139040108, 1.0, 0.04197703198540948, 0.07984627462073801, 0.05018527783251605, 0.07405441486168494, 0.036965612716743194, 0.07209611265187739, 0.0308041241490962, 0.06939608852962738, 0.05351502278024429, 0.030702164999764622, 0.05172963615507814, 0.27512502352835005, 0.051347795216221126, 0.05206376683360915]"
04-08-09-04,4,04-08,['04-08-01-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.029911965858698385, 1.0, 0.04200843341197885, 0.08111925886302411, 0.04953631772561362, 0.07541407010695354, 0.03677586306926801, 0.0722772334617024, 0.030570469449388925, 0.06983519147305402, 0.053637103450235056, 0.030495830383771662, 0.0519547530453273, 0.27410850646676294, 0.05077499530033363, 0.05158000793388755]"
04-08-10-00,0,04-08,['04-08-02-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.018553850617395368, 0.017712709110016708, 1.0, 0.03774742731102092, 0.030832490219550427, 0.039002117289997126, 0.05662459103879281, 0.06523652180864119, 0.024251603066771335, 0.08365292247601984, 0.19272052261219846, 0.02505290068148564, 0.3010063480901862, 0.025154159667538378, 0.0371244072085156, 0.04532742880186991]"
04-08-11-01,1,04-08,['04-08-02-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.019119639054305387, 0.018257587123703, 1.0, 0.03875363486651224, 0.03125785233140223, 0.040461492527205316, 0.05710442560964028, 0.06453919561239645, 0.0249600569597541, 0.0837683989275138, 0.17452254693581234, 0.025891984357970806, 0.31224096047462313, 0.025759501154728102, 0.037554356803824386, 0.045808367260608336]"
04-08-12-02,2,04-08,['04-08-02-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.01838970762405809, 0.01750221882509823, 1.0, 0.03730274375866853, 0.031848045374628375, 0.037568327984814506, 0.05869426284685656, 0.07051483123117226, 0.024087977542155654, 0.08615024050708711, 0.2450251908470885, 0.024629613996055295, 0.23735786225734887, 0.025223123111563, 0.03855381377098224, 0.04715204032242274]"
04-08-13-03,3,04-08,['04-08-02-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.01524238213861822, 0.014969225317833512, 1.0, 0.03285630817675695, 0.02614461678583579, 0.03334421281981395, 0.046062767344879865, 0.061818767407404836, 0.01979604362399647, 0.07884920105608084, 0.2581873036139499, 0.020281596650693248, 0.3012826948052507, 0.021603701313202654, 0.03143178840525482, 0.038129390540428465]"
04-08-14-04,4,04-08,['04-08-02-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.010795136270819988, 0.010953451158972873, 1.0, 0.024821231765229154, 0.018390942240957713, 0.02537439991355816, 0.031010425768458985, 0.046596982386520214, 0.013900069909646658, 0.06232413576459265, 0.2458927633388373, 0.014257792547375067, 0.4314335924561342, 0.0158452792037325, 0.021966746670369932, 0.026437050604794596]"
04-08-15-00,0,04-08,['04-08-03-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.01884583539333378, 0.047132019530990235, 0.0512126689482993, 1.0, 0.032133378943722445, 1.0, 0.030708029800554613, 0.17810256887714343, 0.021122152328707306, 0.2599957170225339, 0.09170519892589993, 0.02132775256510683, 0.0890934533076838, 0.08626385997356958, 0.03489273503331342, 0.037464629349141354]"
04-08-16-01,1,04-08,['04-08-03-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.00788947401625219, 0.020136654144137886, 0.02113189738241289, 1.0, 0.01371197664898703, 0.5521119978438809, 0.012874411244892251, 0.09254686161295049, 0.00883453525853331, 0.11660153512506688, 0.03894123371350841, 0.008890241457000514, 0.03588554988341183, 0.03970758753001223, 0.014854136201232016, 0.015881907937721023]"
04-08-17-02,2,04-08,['04-08-03-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.014687631402795897, 0.03398040409818994, 0.04291856576096343, 1.0, 0.025291604497090246, 1.0, 0.024606734475919375, 0.18846691370724689, 0.01658687623917169, 0.35454448655893867, 0.08374083776864669, 0.016739007394901972, 0.07914230333626797, 0.061981794293166456, 0.02758403672755972, 0.02972880373914105]"
04-08-18-03,3,04-08,['04-08-03-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.004354479129704972, 0.010572947946514415, 0.012167509808198708, 1.0, 0.007557598654623964, 0.726828050117325, 0.007207005009795386, 0.05678031250940342, 0.0048971611610400265, 0.08285447028881474, 0.023219012082930767, 0.004932349983102566, 0.021414011393665, 0.02019021705814386, 0.008213123241295079, 0.008811751615441956]"
04-08-19-04,4,04-08,['04-08-03-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.0008818572892872847, 0.0022201931225598933, 0.0023899030291798266, 1.0, 0.0015230846354755555, 0.9502541631418635, 0.0014417362532699659, 0.009794591964289048, 0.0009884595581634023, 0.013326901401775228, 0.004392171137344473, 0.0009958957054039663, 0.004115326427163168, 0.004253971298626236, 0.0016520419031432327, 0.001769703132455166]"
04-08-20-00,0,04-08,['04-08-04-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.06194673041328737, 0.0245691618045607, 0.03676851261628661, 0.02819613353052914, 1.0, 0.02690695616762359, 0.06555410946312323, 0.0401136120529942, 0.06661641672498612, 0.0374426271492865, 0.03811926306083729, 0.055065879765856786, 0.03495310581491087, 0.03208593738822295, 1.0, 0.4516615540474948]"
04-08-21-01,1,04-08,['04-08-04-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.06484800651196106, 0.024736007694575846, 0.036672743180859106, 0.028212087247270597, 1.0, 0.026960825691198783, 0.06538532409999284, 0.03989239858196355, 0.06865076521315142, 0.037333424458185764, 0.037940630089324905, 0.05647281568979886, 0.03489986571590036, 0.03215843427405509, 1.0, 0.44583667155176177]"
04-08-22-02,2,04-08,['04-08-04-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.055253488508365325, 0.018795839840748053, 0.028657880875237213, 0.02157704429801831, 1.0, 0.020701779711417487, 0.053587845145107386, 0.030384761947045393, 0.05949830578302136, 0.02863199329275443, 0.029249626632810746, 0.04776431213385134, 0.02705087347126711, 0.02430966424362662, 1.0, 0.5545365841167293]"
04-08-23-03,3,04-08,['04-08-04-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.06241645913967113, 0.021268110406322538, 0.031911731142667606, 0.02425234483773532, 1.0, 0.023265543604038045, 0.05870708345259498, 0.034038569241952914, 0.0658245837318582, 0.03206880968299486, 0.03266167329714209, 0.053043909421651714, 0.030228034641574676, 0.02745607936275425, 1.0, 0.5028570680370417]"
04-08-24-04,4,04-08,['04-08-04-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.057605667678267365, 0.02119079138983262, 0.03215017373117685, 0.0243646445152537, 1.0, 0.02331481665230582, 0.05896113614481719, 0.03451539308954125, 0.0622776017462173, 0.03237392964301323, 0.03304469861602893, 0.05073529157287277, 0.030424131242649723, 0.027550610408982698, 1.0, 0.5114911135690405]"
04-08-25-00,0,04-08,['04-08-05-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.0207847369928906, 0.0483920855619561, 0.05847475360832307, 1.0, 0.03441100816145075, 1.0, 0.03398780775341638, 0.14883235338020456, 0.0233772566930488, 0.24524633303361507, 0.09937719971138889, 0.023741626402225793, 0.10594499577241757, 0.079243780366137, 0.03755098197620962, 0.04063508058671576]"
04-08-26-01,1,04-08,['04-08-05-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.005790361800160641, 0.013228078457395742, 0.016485812639213376, 0.7226043102250742, 0.009550726958404162, 1.0, 0.009498019281023427, 0.04042526676085427, 0.006521040677773629, 0.0680531673976335, 0.027898893519227013, 0.006628618261798742, 0.030208162230644646, 0.021364220539596704, 0.010434304612628433, 0.011309016638571413]"
04-08-27-02,2,04-08,['04-08-05-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.0019176572071089647, 0.004691516346175329, 0.005144131945733778, 0.9138229312635081, 0.003166418513347183, 1.0, 0.0030836974468362896, 0.012658037113656113, 0.002146283356859467, 0.0189434352019449, 0.008457928426396638, 0.002178976884932555, 0.008939383815717182, 0.007687573543794978, 0.0034451089994612955, 0.00371691993452751]"
04-08-28-03,3,04-08,['04-08-05-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.021750272202345072, 0.05394594839326264, 0.0581892520577473, 1.0, 0.03613474189017117, 1.0, 0.034994058174398456, 0.15148096606338954, 0.024334100326171906, 0.22466919599906868, 0.09699432685115131, 0.024676096808961538, 0.10082370997037948, 0.09039887475991469, 0.03928348588009308, 0.042324970622945164]"
04-08-29-04,4,04-08,['04-08-05-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.020759344753603158, 0.04828687917389908, 0.058456081305812466, 1.0, 0.034369426380941745, 1.0, 0.03395662486050747, 0.14882255446827236, 0.023350840844128234, 0.24572454530464571, 0.09940019030667367, 0.0237151049675458, 0.10599918970432637, 0.07906049134347293, 0.03750781332865119, 0.04059091325751999]"
04-08-30-00,0,04-08,['04-08-06-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.04794158557509607, 0.022428143570619796, 0.08310247827874959, 0.03284211800313663, 0.07295625525465785, 0.03285634194473896, 1.0, 0.048381316235017326, 0.0874852030343484, 0.049939685440362015, 0.05958459385946626, 0.09099830654160558, 0.05881563620242906, 0.029580252547626775, 0.10435324474576294, 0.1787348387663828]"
04-08-31-01,1,04-08,['04-08-06-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.04421581122357601, 0.02137352708026041, 0.07833433209143541, 0.031461239537564835, 0.0762692326765452, 0.03113252929948333, 1.0, 0.04783580254626481, 0.0776379749713052, 0.04843312870867949, 0.05839839527043996, 0.076323794617195, 0.0557150591065391, 0.028557849555491694, 0.11368333690042273, 0.21062798641479683]"
04-08-32-02,2,04-08,['04-08-06-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.045926239952318225, 0.02103577136535622, 0.07339482278335707, 0.030529344297470347, 0.07551679221367355, 0.030302005265633793, 1.0, 0.04564564159179929, 0.08435940826449481, 0.04638565682045529, 0.0551620716932725, 0.08366656373327866, 0.05321399982030697, 0.02789911807130955, 0.11288104070711368, 0.21408152342015999]"
04-08-33-03,3,04-08,['04-08-06-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.046997236872631826, 0.021980877150744278, 0.08050987133977935, 0.03216347415087531, 0.0740415888929064, 0.03206776164253054, 1.0, 0.047779776768637074, 0.0855477006567795, 0.049013838767194076, 0.058572731692034065, 0.08723085651454306, 0.057223005388676994, 0.02908596871145329, 0.10753461573668342, 0.19025069571453074]"
04-08-34-04,4,04-08,['04-08-06-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.04718901721357681, 0.021312479291691274, 0.0742176600231127, 0.030852212320460613, 0.07465071067963411, 0.030712829834400303, 1.0, 0.045708548743803395, 0.0881151084557906, 0.04668349223735697, 0.05531571222475495, 0.08887192278269439, 0.05384484885782143, 0.028155618186531294, 0.11026146145457419, 0.20410837769379706]"
04-08-35-00,0,04-08,['04-08-07-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.019133926395405287, 0.033279028391995466, 0.06843936609462997, 0.15496157758056267, 0.03645231590829802, 0.10195179267247323, 0.036218960486608734, 1.0, 0.02223118031203462, 1.0, 0.23863658315489714, 0.022130028391208412, 0.12104702110161042, 0.06147618704739137, 0.04035215481681598, 0.04368987764606855]"
04-08-36-01,1,04-08,['04-08-07-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.011187013591658147, 0.019235974840230336, 0.038221402959242715, 0.07605360671964286, 0.02173464705550239, 0.05179415182396933, 0.02116984309558002, 1.0, 0.012988270072654698, 0.4675036842123951, 0.11890932383083298, 0.012887301962998816, 0.06249141690328631, 0.0359018626511598, 0.024022042848337737, 0.02589945743250891]"
04-08-37-02,2,04-08,['04-08-07-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.004562012736301672, 0.007807533166540521, 0.016340284852934747, 0.03354129834725905, 0.008754909559735968, 0.02271988928592244, 0.008690817706703758, 1.0, 0.005307930853829032, 0.7669481036429667, 0.057235155793746995, 0.005278104763672058, 0.02823207133479455, 0.014381390514966473, 0.009699554315571129, 0.010500943125054733]"
04-08-38-03,3,04-08,['04-08-07-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.018438855683278996, 0.03209690788135009, 0.0672182408474531, 0.15803622923085892, 0.0348940768395184, 0.10321373156644026, 0.03494392264589248, 1.0, 0.021435692710524156, 1.0, 0.24606729674107689, 0.021362796768516764, 0.12276509353707334, 0.05894400552921149, 0.0386575382190054, 0.041925611799799666]"
04-08-39-04,4,04-08,['04-08-07-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.017985073434950077, 0.03243988195558596, 0.0639604297836878, 0.18978540272441183, 0.033690347680618335, 0.11438083483090299, 0.03355034790850946, 1.0, 0.020830011419557246, 1.0, 0.21582603330887137, 0.02078695041084895, 0.11903773442862116, 0.06017606505109192, 0.037229827163206, 0.040321059899136945]"
04-08-40-00,0,04-08,['04-08-08-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.1606178186463708, 0.02203620855474687, 0.0416045578528467, 0.02660996953377823, 0.09334387736959372, 0.02661013363477113, 0.10626492067753043, 0.03521926717192056, 1.0, 0.035590142604138585, 0.037348717835727956, 1.0, 0.037114756173793936, 0.027220994044088457, 0.1328694308212813, 0.21754920507941125]"
04-08-41-01,1,04-08,['04-08-08-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.17887387922679956, 0.02117518320891616, 0.039005191959769606, 0.025353698105799134, 0.0940870329949129, 0.025309397928440683, 0.09682392577009215, 0.033545638068661635, 1.0, 0.033790642264535285, 0.035336441791233866, 1.0, 0.03500280547706549, 0.026133548235412474, 0.13490637726325172, 0.22065623770510928]"
04-08-42-02,2,04-08,['04-08-08-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.01862597713706189, 0.0021629827429846798, 0.00397545576486213, 0.0025885296569397647, 0.01000195482559483, 0.0025804956063241427, 0.00996035888586304, 0.003434572482020799, 1.0, 0.003452388957039439, 0.0036113390005576545, 0.8941948022557641, 0.0035678346468588588, 0.0026738379424666894, 0.014589472564333912, 0.024579997531328144]"
04-08-43-03,3,04-08,['04-08-08-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.21131975884678686, 0.02131991978188592, 0.038252612021456064, 0.025282177302967335, 0.09326308246070557, 0.025249104181771634, 0.09007736179486384, 0.03325638861078631, 1.0, 0.03350221865124402, 0.03486393407743935, 1.0, 0.03457381649753475, 0.02619995042276372, 0.13068759759097448, 0.20215207775882005]"
04-08-44-04,4,04-08,['04-08-08-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.002968669907840521, 0.0003663017472740726, 0.000680299250129327, 0.0004400164782269465, 0.0016925589244305816, 0.0004386616924358839, 0.001739529255267336, 0.0005849135593114061, 1.0, 0.0005881024542266438, 0.0006163231231701418, 0.9820617160558196, 0.0006088467921078678, 0.00045344152689148266, 0.002485309069389205, 0.004275310163478981]"
04-08-45-00,0,04-08,['04-08-09-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.01824533769139808, 0.027651330836391822, 0.10087600905944386, 0.12031639818355723, 0.032991959442089026, 0.1031739517579167, 0.037450301448030236, 1.0, 0.021699102043489286, 1.0, 1.0, 0.021844303516301452, 0.3912671723660939, 0.04568691755189602, 0.03726883736422146, 0.04152837873917107]"
04-08-46-01,1,04-08,['04-08-09-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.005666188528959139, 0.009261983501176997, 0.027307101319900398, 0.05498645213146071, 0.010016802281972624, 0.04708935243997109, 0.011077710606387115, 0.4525100354738614, 0.006666217046351895, 1.0, 0.2276717162862179, 0.006731496762562063, 0.10195429356782612, 0.015386701676017, 0.011231087602978777, 0.012442860774356964]"
04-08-47-02,2,04-08,['04-08-09-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.012512761607001172, 0.02108568501277674, 0.05566748237334091, 0.13856715144304302, 0.022349910429584313, 0.10605223939889875, 0.024131675806946723, 1.0, 0.01465809747229397, 1.0, 0.33905382833144626, 0.014766632647249806, 0.16281574784869063, 0.035844905473168424, 0.024970757063494654, 0.027523125092064504]"
04-08-48-03,3,04-08,['04-08-09-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.004819229011291378, 0.007618456054763686, 0.025245177240520965, 0.03988735072525379, 0.008494279620110436, 0.03612259517976239, 0.009590121739186233, 0.21691984808107362, 0.005697071287424848, 1.0, 0.48213897603619177, 0.005759107147942771, 0.12504040567267516, 0.012472761997922145, 0.009558275514047433, 0.010636344691833315]"
04-08-49-04,4,04-08,['04-08-09-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.012883900050317497, 0.021763187543711274, 0.05635569365979113, 0.14001230931669592, 0.023170244215193803, 0.10338315017951519, 0.02484598852850766, 1.0, 0.015085910364403609, 1.0, 0.3418922664676944, 0.015178182349614574, 0.15376431484136444, 0.037319272342254316, 0.025871469976479065, 0.028474110164457136]"
04-08-50-00,0,04-08,['04-08-10-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.014263124144352865, 0.016689075559738083, 0.38978516632920857, 0.0445834881380882, 0.025434386022628413, 0.04368698109375939, 0.03573335454384209, 0.11616058420167558, 0.017778268838477787, 0.18813159118554143, 1.0, 0.018013129371122438, 1.0, 0.025329883566703043, 0.029761138146395392, 0.03464982885846658]"
04-08-51-01,1,04-08,['04-08-10-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.008467434421067468, 0.01105451836132309, 0.08270624050030162, 0.03486708448459534, 0.015241682960074698, 0.032995616736482165, 0.019291867941387337, 0.13588128415242348, 0.010327773480927385, 0.5838280496203495, 1.0, 0.010428353923839206, 1.0, 0.017348920572695856, 0.017550768673904954, 0.020010404170627806]"
04-08-52-02,2,04-08,['04-08-10-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.0015050558985430706, 0.0019334827017946268, 0.015715449580287626, 0.0059153260936180615, 0.002716803739807821, 0.005600159341656221, 0.0034763820278150954, 0.022261055026016136, 0.00184108030518122, 0.06462965098202694, 1.0, 0.0018583767589467025, 0.8628028353994934, 0.0030256642799840706, 0.0031354669028554874, 0.00358321096197349]"
04-08-53-03,3,04-08,['04-08-10-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.0052492713261626635, 0.007048851487885572, 0.03727245293940823, 0.022424916264138086, 0.009753187867928564, 0.019965001187150694, 0.011732035414428812, 0.1968717431234894, 0.0063612949346239156, 0.5341610309347168, 1.0, 0.006381225577245034, 0.10760645600233187, 0.011373821193945801, 0.011178607258478452, 0.012620104488066145]"
04-08-54-04,4,04-08,['04-08-10-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.014018751917718059, 0.017394590265709466, 0.2065234411470203, 0.05072856918892775, 0.02496160047183417, 0.04942057786342713, 0.0332361002731185, 0.14826953288004802, 0.01726769040865322, 0.33164191722235037, 1.0, 0.017486959441014426, 1.0, 0.026757926232902136, 0.028949650918520073, 0.0333426917687563]"
04-08-55-00,0,04-08,['04-08-11-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.076597871297348, 0.013658155972853843, 0.026350933565252595, 0.016616495946814712, 0.04780582835852392, 0.016749927206599898, 0.06263971205339804, 0.021674227279629792, 0.4746727299884294, 0.022174324376702432, 0.02325533340459952, 1.0, 0.023474051955914087, 0.016749419657538695, 0.06380617939701075, 0.09377480953938408]"
04-08-56-01,1,04-08,['04-08-11-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.13654317038161828, 0.024122745625242165, 0.047626425955390614, 0.029575947826956512, 0.09103379999185059, 0.029716044971239555, 0.1245017287111817, 0.03902389139660511, 1.0, 0.03975725745697532, 0.04194594294254441, 1.0, 0.04206576987659791, 0.029791279847409865, 0.12590264030917034, 0.19839335470721758]"
04-08-57-02,2,04-08,['04-08-11-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.15776247064923551, 0.023663661853822685, 0.04502251417881843, 0.028644092982214278, 0.09245854798111415, 0.028734988922057333, 0.11206017854953786, 0.037684523682049526, 1.0, 0.038268420683403886, 0.04014576498766444, 1.0, 0.04014182220793395, 0.029138937285277867, 0.12772510673872606, 0.19854896929814408]"
04-08-58-03,3,04-08,['04-08-11-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.034657727504939013, 0.005705924316945513, 0.010941580578558962, 0.006925843840899374, 0.02095817091672045, 0.006966146542602518, 0.026609772043379866, 0.009069313163336774, 0.7713800151372067, 0.009247452654169474, 0.009700202374888642, 1.0, 0.009749374616226788, 0.007010198349075659, 0.028380789665352176, 0.04269748829569809]"
04-08-59-04,4,04-08,['04-08-11-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.15104087685572395, 0.023814423596120564, 0.045787179368102865, 0.028932128461908516, 0.09212121775061813, 0.029036872601402072, 0.11554443039983946, 0.038094922011269815, 1.0, 0.03872077053989165, 0.04068592079485009, 1.0, 0.040715759270619795, 0.029349019234774197, 0.12732663867511843, 0.19882984043976037]"
04-08-60-00,0,04-08,['04-08-12-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.01642267329364611, 0.020674576694183818, 0.24907597941202872, 0.06144658536608921, 0.027541930986817446, 0.06642212968654997, 0.037158255893272395, 0.11214578993249122, 0.02013675277893642, 0.26911219142936216, 1.0, 0.020644145086137995, 1.0, 0.03071010514553741, 0.03180373938519128, 0.03670514490975599]"
04-08-61-01,1,04-08,['04-08-12-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.015621168352440038, 0.019659616767691637, 0.2462900211984904, 0.05874150739033187, 0.026435441515838067, 0.06241975484542167, 0.03560783964611969, 0.11445181426614756, 0.019166655799563316, 0.2868268562433999, 1.0, 0.019612409580440558, 1.0, 0.029385209643628556, 0.030543229023412208, 0.035238475727074656]"
04-08-62-02,2,04-08,['04-08-12-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.011294789366431624, 0.01374707461412008, 0.20681609521065486, 0.038175370328324985, 0.018577914747776196, 0.042164774982951125, 0.025825317461903537, 0.06268269880996977, 0.013919093612851863, 0.12267855383667231, 0.3632363247115964, 0.014339597498223536, 1.0, 0.020041778921929255, 0.021517910251122246, 0.02498270564547212]"
04-08-63-03,3,04-08,['04-08-12-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.015024699701996456, 0.019133515081043426, 0.21415026084086047, 0.05842884340775006, 0.025526813364816187, 0.06177276278106228, 0.03401502063211045, 0.11744461786712698, 0.01839697497161596, 0.32519801770187023, 1.0, 0.018804857326050417, 1.0, 0.028740721040329594, 0.029453702830842057, 0.0339091924525255]"
04-08-64-04,4,04-08,['04-08-12-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.01591992487005068, 0.01987640004011435, 0.2693925870673795, 0.05851813967027095, 0.026852542162911525, 0.06244239778418396, 0.03643971048422816, 0.1113612648667827, 0.019559756603517588, 0.2630753136503146, 1.0, 0.020031750092786838, 1.0, 0.029599934876505588, 0.031052155261403796, 0.035878122569549815]"
04-08-65-00,0,04-08,['04-08-13-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.026328447695863042, 0.22079226815639716, 0.04251737736807387, 0.10291415734621878, 0.04732353565109198, 0.08414172319503861, 0.03529330082516184, 0.09212106960673666, 0.02764360958780936, 0.0821560705046421, 0.058844840822845065, 0.027394400739498635, 0.054392003283858896, 1.0, 0.048716321889619794, 0.04942087332714424]"
04-08-66-01,1,04-08,['04-08-13-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.02581855689887791, 0.20464567345144377, 0.04279479018771275, 0.110813167963127, 0.04616447425194532, 0.08924316459047875, 0.03498143944674854, 0.09495119344772107, 0.027211071438444475, 0.08496643546619592, 0.059803415256457104, 0.02700257574571844, 0.05533740735937459, 1.0, 0.04769750596901075, 0.04856912852674363]"
04-08-67-02,2,04-08,['04-08-13-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.025620772918009127, 0.19500605795813267, 0.04299219258044013, 0.11502549081148429, 0.04573992424894637, 0.09183699387269703, 0.034895658039598335, 0.09660541043857593, 0.027051682455801394, 0.08651102121986474, 0.0603777033194166, 0.026858413099912035, 0.0558699753792745, 1.0, 0.047333771578280386, 0.04827493207956639]"
04-08-68-03,3,04-08,['04-08-13-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.02690328648672673, 0.2408986920991105, 0.04202241812809019, 0.09436120305670932, 0.04858449003578041, 0.07856507197270288, 0.035544769871779895, 0.08809903853441758, 0.02810417540815544, 0.07853694232094444, 0.0574195466383646, 0.027809237912650164, 0.0530849447660169, 1.0, 0.0497861933282253, 0.05027998944032546]"
04-08-69-04,4,04-08,['04-08-13-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.026313726787390048, 0.202852677869242, 0.043163840306242804, 0.10787792718062894, 0.047386673713672375, 0.08707490960946863, 0.03555269873397064, 0.09559016709005312, 0.027699919885530708, 0.0848431008964277, 0.060196921577187416, 0.027454789376338717, 0.05550129769170717, 1.0, 0.048859673904991116, 0.04963167537714867]"
04-08-70-00,0,04-08,['04-08-14-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.025824741776111472, 0.008227469761408372, 0.013945237204023301, 0.009816864652596534, 0.7806910034832735, 0.00945473274927911, 0.03003875152263886, 0.014011825371010742, 0.03233187995945708, 0.013294513839517944, 0.013856843723754949, 0.02498017696919971, 0.012827111242423563, 0.010698847745304456, 1.0, 1.0]"
