id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
04-02-20-00,0,04-02,['04-02-04-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.0049336646938844654, 0.006328088593169429, 0.004968533178016473, 0.004940467300116219, 1.0, 0.005944203205878588, 0.005299250125630988, 0.0035961220861917636, 0.007401605346728791, 0.8682675007245058, 0.007320339690183294, 0.02633038965540506, 0.011666701280443037, 0.004618364441959515, 0.0041622805135087685, 0.03422248916437789]"
04-02-21-01,1,04-02,['04-02-04-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.03226978488134455, 0.04353767583642701, 0.032664333420938774, 0.03262115858627596, 1.0, 0.040938544668587935, 0.03532099074337146, 0.02353740317242027, 0.04938791291328873, 1.0, 0.04935950745953908, 0.16244541772914597, 0.08983689312385783, 0.02987814329875474, 0.028018057003401244, 0.35018417716264644]"
04-02-22-02,2,04-02,['04-02-04-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.03442443009692019, 0.0460992926342575, 0.03486813869581526, 0.034860999297149496, 1.0, 0.043548823176172174, 0.03754887654682039, 0.02522337062610619, 0.052068523627324094, 1.0, 0.05215477149619924, 0.16183283011197613, 0.09481249322859761, 0.03198398327439388, 0.02991898653621581, 0.32065448065205215]"
04-02-23-03,3,04-02,['04-02-04-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.03416757252183247, 0.04515549942490423, 0.03449245398330802, 0.034359432645006634, 1.0, 0.04235087487188055, 0.037126952444130105, 0.024862381705979528, 0.05208766210466814, 1.0, 0.05174294409791607, 0.18344469909832883, 0.0881992789532234, 0.03174625058575661, 0.029253885043046504, 0.31101011252001876]"
04-02-24-04,4,04-02,['04-02-04-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.003416566060311208, 0.004427184960374938, 0.00344129217743021, 0.003421134969625059, 1.0, 0.004147386438490793, 0.0036857462329679715, 0.0024832445156086494, 0.005176254842826297, 0.9048749191333463, 0.005117516978380497, 0.019095293082210283, 0.0082667221893946, 0.0031868732456072197, 0.0028900203887731665, 0.02636984478465297]"
04-02-25-00,0,04-02,['04-02-05-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.022943406349489652, 0.5359375815252923, 0.02678705299597881, 0.030754709106184733, 0.018850061243031985, 1.0, 0.04289845709330761, 0.017101521559036766, 0.04297801771918226, 0.020792262158511626, 0.07200841635353834, 0.024505863278229692, 0.032273251315704646, 0.016975349778450242, 0.06872995903754281, 0.026464090486518595]"
04-02-26-01,1,04-02,['04-02-05-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.04610983290144228, 1.0, 0.05359455954745273, 0.06040359749570049, 0.036204263279212966, 1.0, 0.09630045995654975, 0.03275842931625184, 0.10307229516252255, 0.0394702023992592, 0.21059723182847573, 0.04973165268862941, 0.06021205806496786, 0.03305428992488972, 0.12651787501572498, 0.051973252418920514]"
04-02-27-02,2,04-02,['04-02-05-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.013132039208550746, 0.7325049167407037, 0.01529545849660958, 0.01748011848066643, 0.010855729290675001, 1.0, 0.02478349309557177, 0.009714989519373707, 0.025242434827068064, 0.011967537087793956, 0.04301814195522703, 0.014203709013503825, 0.018719785754224384, 0.009690940831461794, 0.03803312654341675, 0.015357579155153171]"
04-02-28-03,3,04-02,['04-02-05-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.00014184069824659025, 0.9970880870313464, 0.00016539470044542887, 0.00018898504535210054, 0.00011559201998445916, 1.0, 0.0002724873464635482, 0.00010441601817646927, 0.0002772090197575659, 0.0001271725383696188, 0.0004835354243649089, 0.00015232180859433927, 0.00019748351977309875, 0.00010412075461263496, 0.00041780297879936236, 0.00016355109571322278]"
04-02-29-04,4,04-02,['04-02-05-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.023599466019563087, 0.5189813833635829, 0.027722952069886068, 0.03205198633961632, 0.018659904836244, 1.0, 0.045139227779965804, 0.017609937397293888, 0.0439556220668016, 0.02051497944308898, 0.07505206640556025, 0.024385767521194528, 0.031075272579885124, 0.017334808817250313, 0.07798233448465458, 0.025934290875412793]"
04-02-30-00,0,04-02,['04-02-06-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.0604885045456067, 0.04253936467670137, 0.09139354483048323, 0.0963071327747665, 0.012991814551701219, 0.03353768614267254, 1.0, 0.028448551737641534, 0.13380685397235148, 0.01331127996872825, 0.3600730037571269, 0.020483099986371118, 0.014442555165599733, 0.025696975654602952, 0.050624920005846834, 0.015854712229799447]"
04-02-31-01,1,04-02,['04-02-06-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.07064858536938556, 0.04870996451558696, 0.11678607079412401, 0.14079795327288708, 0.014992523111865516, 0.039811829474468284, 1.0, 0.035401768183445016, 0.11510536353518373, 0.015404055341786856, 0.24591512868045462, 0.023178838355681398, 0.01674789543346154, 0.030250381385812628, 0.0680435549679444, 0.018206087577912537]"
04-02-32-02,2,04-02,['04-02-06-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.04816622921955385, 0.03687452385438482, 0.07011738721474614, 0.07320734044895498, 0.010909510954664298, 0.02858966168430571, 1.0, 0.02289167289356007, 0.12482754343253354, 0.011179766399971756, 0.46724650586599953, 0.017268839023032424, 0.012180523058755222, 0.021001937195371252, 0.042166584003448505, 0.013371974750717917]"
04-02-33-03,3,04-02,['04-02-06-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.09289111070880142, 0.03941905018481692, 0.18435074070850685, 0.18534293928041248, 0.014202275872548202, 0.03294606088936342, 1.0, 0.03862511983605064, 0.10644445259981715, 0.014508830047416914, 0.15347943733633368, 0.022179047949888626, 0.015350952784044202, 0.03265694449013087, 0.05063571878553811, 0.016967318526330495]"
04-02-34-04,4,04-02,['04-02-06-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.05705255561621198, 0.03904797483849312, 0.08374746914969687, 0.08419192092929326, 0.012095704227960876, 0.030504750389935928, 1.0, 0.02600195902170546, 0.1425760502702538, 0.012374169624882827, 0.3971088503877583, 0.01922912695196736, 0.013382201293325105, 0.023957430953672934, 0.04396335848964862, 0.014766477855193508]"
04-02-35-00,0,04-02,['04-02-07-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.11179130025376766, 0.023735047860542473, 0.2226445838553765, 0.31426956681752105, 0.014488291570564788, 0.023059225068119905, 0.049954251071908595, 1.0, 0.0364481025769012, 0.01475202991001435, 0.03842471169669597, 0.020473919282850767, 0.014202378045127986, 0.0695662801471375, 0.03038517511155931, 0.015805136731911987]"
04-02-36-01,1,04-02,['04-02-07-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.1363739017821025, 0.027354014853249106, 0.21769814032668075, 0.22326094596182827, 0.01742298439246021, 0.026508781877575487, 0.05517733781214807, 1.0, 0.04246375148876176, 0.017692760697068606, 0.043970994201325574, 0.0246537646723712, 0.016824780898644084, 0.09804323330768021, 0.03369867660951951, 0.01885593111858459]"
04-02-37-02,2,04-02,['04-02-07-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.14973602302597994, 0.02859071448504574, 0.2035399294401729, 0.1820257454199775, 0.018803447385519704, 0.027626365302607606, 0.056124445119205925, 1.0, 0.04490397538491804, 0.019048327117395056, 0.0458336825981695, 0.026679577892650633, 0.017936202015599305, 0.12471490994346476, 0.03420966187962701, 0.020226992989666164]"
04-02-38-03,3,04-02,['04-02-07-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.1457648925815906, 0.025260985829875064, 0.23984493411615185, 0.21492833915045512, 0.016071730902237517, 0.024355821578361903, 0.052040899140664856, 1.0, 0.04005005100521515, 0.016298670534609153, 0.041165050625710006, 0.022903700469837914, 0.015478713269762797, 0.0976018631727219, 0.030830058478683513, 0.017404289144122488]"
04-02-39-04,4,04-02,['04-02-07-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.15488591515972225, 0.024693478416352516, 0.24626296515299775, 0.2000006044229283, 0.015805383223773617, 0.023743470499861953, 0.05101575694844196, 1.0, 0.03960733003817499, 0.016011517516726217, 0.040451633199084305, 0.02260727513391974, 0.015167779317692741, 0.10281102248845998, 0.02983578160933792, 0.017100086872525667]"
04-02-40-00,0,04-02,['04-02-08-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.0571132187234807, 0.05756451113714275, 0.055358170115994074, 0.04849626556825721, 0.025565850510620092, 0.04067204609545613, 0.0984916264754669, 0.027260868821599265, 1.0, 0.025301690630871936, 0.3848524884728316, 0.05225950455361634, 0.02589432527309161, 0.03444333862126349, 0.03426688109547611, 0.0324592139048317]"
04-02-41-01,1,04-02,['04-02-08-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.09044056883700789, 0.09072777435790524, 0.0914662072209343, 0.08020202432794547, 0.03353439852175505, 0.0626153744885184, 0.22890288947512033, 0.04166996516307118, 1.0, 0.033570535891818035, 1.0, 0.06313111065228416, 0.035339406374300025, 0.049780400536522315, 0.05615299931475956, 0.04246634483805795]"
04-02-42-02,2,04-02,['04-02-08-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.0880655426753721, 0.09402614591878929, 0.08965352428295235, 0.07934403485523914, 0.03375263317906195, 0.06404886388116113, 0.22793457597428618, 0.04123284749394855, 1.0, 0.03382554390233737, 1.0, 0.06349066973779957, 0.03582220937246672, 0.04902297343001847, 0.05681427243989073, 0.04296616285667629]"
04-02-43-03,3,04-02,['04-02-08-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.08173035007131355, 0.10623547129423723, 0.08452371170078193, 0.07678626761354765, 0.03479583349276979, 0.06919657373332004, 0.21738950089424156, 0.04011200419860996, 1.0, 0.03498312363452307, 1.0, 0.06537678710917502, 0.03775210299088143, 0.047150600900220475, 0.058913988706929425, 0.04505368365944895]"
04-02-44-04,4,04-02,['04-02-08-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.08081583635333733, 0.10612004416445084, 0.08403629624574094, 0.0765169132885652, 0.033976724693067124, 0.06881976836812267, 0.2262041959633027, 0.039661759715436735, 1.0, 0.03419775689831147, 1.0, 0.06336922933954034, 0.03701352009571972, 0.04634459051376976, 0.05893881910562734, 0.043984545255007994]"
04-02-45-00,0,04-02,['04-02-09-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.03916144788599325, 0.05190666419577481, 0.03980874714271435, 0.039993592675446776, 1.0, 0.049773149447063895, 0.04247373140098082, 0.029121602351223633, 0.057411071186660556, 1.0, 0.05806175297608197, 0.14955281955031, 0.1078100600670811, 0.036669643327437336, 0.034419775471207954, 0.26383594232202356]"
04-02-46-01,1,04-02,['04-02-09-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.012978258325590354, 0.018341312902281963, 0.013274267072605178, 0.013406986919559886, 0.6130827540196132, 0.017644431875357334, 0.014409230260943016, 0.009650412162660778, 0.01948867639407227, 1.0, 0.019973648231424907, 0.04707507418931188, 0.045607313540612704, 0.011985144625266666, 0.01183125417661223, 0.13125123530408747]"
04-02-47-02,2,04-02,['04-02-09-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.03536940451254276, 0.04761124129998584, 0.03590347437854987, 0.035986663631875, 1.0, 0.045241228302554434, 0.03862384842786199, 0.026058335889829354, 0.05305731238296176, 1.0, 0.05343646848479224, 0.15200878591867928, 0.1007285719382618, 0.03289489660664038, 0.03102373318407927, 0.3120560350413861]"
04-02-48-03,3,04-02,['04-02-09-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.03183127934987928, 0.044369117119478385, 0.0324321307518069, 0.03261542334004413, 1.0, 0.042266180747667956, 0.03519918090830514, 0.023481027433686776, 0.0482790282954598, 1.0, 0.0490236847057906, 0.12997432188083788, 0.10351320985933352, 0.029398251526032086, 0.028511769957053238, 0.3691053941246243]"
04-02-49-04,4,04-02,['04-02-09-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.01800247882709595, 0.024782851177605578, 0.018410874897995512, 0.01860941582360199, 0.5279650895440379, 0.024001815924817177, 0.01978604992779497, 0.013484178121935567, 0.02642773657707615, 1.0, 0.02708828856043551, 0.061134775431243564, 0.057627155051388046, 0.016756537808599627, 0.01631609585149868, 0.12960665647487368]"
04-02-50-00,0,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.00043013946839287566, 0.0009115177963228847, 0.0005059034718334784, 0.0005112369252266967, 0.00016956112118281946, 0.0005214118611293416, 0.006771173147584539, 0.00023066037704207496, 0.9883256251905437, 0.00017432007664555145, 1.0, 0.0002808915524328359, 0.00020080473916155614, 0.00023907431072694706, 0.0005070887486726054, 0.00022059121310219452]"
04-02-51-01,1,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.05290052683681793, 0.14252253436999107, 0.06086035805198431, 0.061395894440833515, 0.023329565402876652, 0.0734511754155859, 0.3402547896742942, 0.029033034509161924, 1.0, 0.024008034650996973, 1.0, 0.03905663921164288, 0.02806831724443217, 0.030651036000524705, 0.06361153406875135, 0.030856560122106476]"
04-02-52-02,2,04-02,['04-02-10-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.008998758091952495, 0.019667613717648826, 0.010872991706519943, 0.011288134172085545, 0.0034582626638960377, 0.011408828829400922, 0.7763556633263204, 0.004914980059378434, 0.11830764179540956, 0.0035659516965512662, 1.0, 0.0056160316383390375, 0.00412887913354497, 0.004967627559204677, 0.011968816283787893, 0.004479819325960026]"
04-02-53-03,3,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.018903092300149926, 0.07370038225777853, 0.021629392054814418, 0.02210142798933545, 0.009257927383886812, 0.03199679432645292, 0.08791233100164343, 0.01074300157149733, 0.6386412295519818, 0.009565165538428908, 1.0, 0.01541647459329263, 0.011458167994355211, 0.011373608917551941, 0.024840188437877376, 0.012460816080953459]"
04-02-54-04,4,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.05767247815042315, 0.17151801369286235, 0.06490401051886928, 0.06481328803267362, 0.027660871128248422, 0.08384893074428756, 0.25076203555591925, 0.03188620181161943, 1.0, 0.028433239659172077, 1.0, 0.04717546363778403, 0.03343672088949926, 0.03439162856317218, 0.06641844420908291, 0.03707867340638639]"
04-02-55-00,0,04-02,['04-02-11-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.042031019127122635, 0.049660325940414266, 0.041091460986015356, 0.03948457289399446, 0.17015313250665282, 0.04359762310331896, 0.04468454250544445, 0.028191546944016252, 0.0724532008179042, 0.1199412328876537, 0.06527285088310734, 1.0, 0.06297914359863474, 0.038224505513721745, 0.03143014852294162, 0.15080469376905753]"
04-02-56-01,1,04-02,['04-02-11-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.04539203194291925, 0.05269649787815232, 0.044172886423542605, 0.04222445564014799, 0.14910200558585984, 0.04589136557327549, 0.04814042422292765, 0.030059658171566958, 0.0799780291201839, 0.11144264266658112, 0.07081526304771747, 1.0, 0.06341737867468257, 0.04106424356157483, 0.033299508225570186, 0.14230360926529764]"
04-02-57-02,2,04-02,['04-02-11-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.04643698566903806, 0.05302021403715207, 0.04509726456245279, 0.043037223529108555, 0.1469976358201808, 0.046226111702900585, 0.048914753174032294, 0.030711252152185436, 0.08114746672476839, 0.11027219160500197, 0.07161020330125226, 1.0, 0.06301099034155767, 0.042143789630418836, 0.03374289360595696, 0.13763102414399325]"
04-02-58-03,3,04-02,['04-02-11-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.04632493298697681, 0.054077143113905164, 0.045041402842334176, 0.04298201249825647, 0.13995934479954772, 0.04679793153723994, 0.04940018240490046, 0.030464701223388884, 0.08354157831301472, 0.10747075267216945, 0.07336505954371918, 1.0, 0.06375941946166236, 0.04162151600713431, 0.0338955107408087, 0.1412985118549417]"
04-02-59-04,4,04-02,['04-02-11-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.049748850440890065, 0.05474235266146966, 0.04801973993701619, 0.04556289898334007, 0.13423214484629914, 0.04760433837450416, 0.05175414014983642, 0.032575913832300435, 0.08688621347552343, 0.10394212750255326, 0.0754815029875006, 1.0, 0.062113063487835685, 0.04522721782360767, 0.035201963907354986, 0.1269075315899682]"
04-02-60-00,0,04-02,['04-02-12-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.03286138927069693, 0.07693251664360208, 0.0349033859080244, 0.036426623807876174, 0.08242170447036222, 0.07676150542759871, 0.042543992514115885, 0.02429744232524823, 0.05688799396230162, 0.11176425397237276, 0.06511614018925092, 0.07642050643065777, 1.0, 0.027974547200209487, 0.03838772817086891, 0.21630026970681399]"
04-02-61-01,1,04-02,['04-02-12-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.03374028791958416, 0.0769023786249979, 0.035873323499660326, 0.03751653720489236, 0.08444692219327325, 0.07807187745715363, 0.043375183519285196, 0.025120478637481233, 0.05718392985517721, 0.1158204724687427, 0.06543417929810767, 0.07631952920865719, 1.0, 0.028856310581093683, 0.03951968098498535, 0.20181890854690818]"
04-02-62-02,2,04-02,['04-02-12-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.031400701590794874, 0.06989853906726635, 0.03325177705974448, 0.03461264101766907, 0.08526708383497501, 0.06942848061678376, 0.04012502876866074, 0.023236172764785644, 0.05375848243009385, 0.11928363633086375, 0.060863679487777114, 0.07563046724697182, 1.0, 0.026900769983751786, 0.03590012297626329, 0.24044241682359835]"
04-02-63-03,3,04-02,['04-02-12-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.02977012030973757, 0.06647009154378075, 0.031462572067394654, 0.0326608122911692, 0.08327133786228774, 0.06498189589397273, 0.0380875602343317, 0.021903747432769263, 0.051707709380844825, 0.11625770218467109, 0.05829879856900917, 0.0745771286199848, 1.0, 0.02545868263020875, 0.0336903228049107, 0.27140151817492686]"
04-02-64-04,4,04-02,['04-02-12-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.030779070826315865, 0.06895861881045517, 0.0325703684689992, 0.03386511250150198, 0.0841796490378795, 0.06797120690980678, 0.03940462940051165, 0.022708812981054004, 0.05313552436676604, 0.1173044916414894, 0.060097254586096195, 0.07534007172968943, 1.0, 0.026328689660580523, 0.03508122168372627, 0.252275277395128]"
04-02-65-00,0,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.1939031485823851, 0.037385996971972604, 0.1322027466629661, 0.09766095270915591, 0.030064140453896025, 0.03497501374602519, 0.0641789283805641, 0.11242032285486189, 0.06663653334240521, 0.02972232524324882, 0.06088144792097616, 0.045429422738783726, 0.026083253246714302, 1.0, 0.037298148386739116, 0.0311576187593058]"
04-02-66-01,1,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.19248215322277984, 0.03701940305331608, 0.1333687650762651, 0.09882121454892878, 0.029602153326600402, 0.03471067659610525, 0.06365880423155135, 0.1174902609311374, 0.06532976235604451, 0.029305500467355507, 0.06006302879606091, 0.04446602083691985, 0.02577995886271033, 1.0, 0.037202178438111105, 0.03070011925611352]"
04-02-67-02,2,04-02,['04-02-13-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.196639177825392, 0.036626456703634264, 0.13424037472975456, 0.0986291872250605, 0.029158364800044204, 0.034316544822955465, 0.06334447285106606, 0.11723597208046087, 0.06491870108806902, 0.028868223150196562, 0.05962177704241805, 0.043867686467146304, 0.025425996080822105, 1.0, 0.036832208301184034, 0.030274856831796]"
04-02-68-03,3,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.1978037108475316, 0.036309894343884715, 0.1350664930422082, 0.09898774550294731, 0.028788821799221147, 0.034038146912630865, 0.06299489702457958, 0.11920800061379751, 0.06423598686499718, 0.028517792331053636, 0.05910865771453819, 0.043245374855428134, 0.02515369186366659, 1.0, 0.03662661318202004, 0.029914173101495415]"
04-02-69-04,4,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.1863108734917154, 0.03810731086220658, 0.13058924250447104, 0.0979747792989549, 0.03091086150227757, 0.035703428138343624, 0.06470282946373353, 0.11291869283583815, 0.06732717690667889, 0.030555446252650536, 0.06165342600386829, 0.04655989673369144, 0.02675079437822201, 1.0, 0.03797362561753301, 0.03196161600981516]"
04-02-70-00,0,04-02,['04-02-14-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.050248026526081256, 0.10921766649796445, 0.06754194966009103, 0.09426057030010683, 0.022930323231645126, 0.13033385223186905, 0.1386553953513956, 0.038996842242423106, 0.0723812179781076, 0.024351200343290056, 0.12897829322675192, 0.03145359194886063, 0.029384371054350288, 0.032651184315870684, 1.0, 0.028615515091192343]"
04-02-71-01,1,04-02,['04-02-14-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.04878760982830164, 0.1041426909247075, 0.06657583411425232, 0.09342762673169315, 0.020906720442715545, 0.11238768763142835, 0.1672523396035115, 0.0365573566671192, 0.07335428255893109, 0.02211466869724579, 0.1420713918992248, 0.029179584795443657, 0.026481239289648045, 0.030630017580871013, 1.0, 0.02613094923490631]"
04-02-72-02,2,04-02,['04-02-14-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.050562651526343746, 0.1093741343313655, 0.0677964613930086, 0.09455723138821887, 0.023324296570946427, 0.13290879441120027, 0.13455510432957787, 0.039516920949991256, 0.0721362340186566, 0.024787359369478672, 0.12650778495938395, 0.0318827408366787, 0.029936795609818767, 0.03306731615186504, 1.0, 0.02908617415346562]"
04-02-73-03,3,04-02,['04-02-14-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.05251849531538812, 0.10714408016020865, 0.0696101921249634, 0.09685341608637747, 0.025469731449882203, 0.1401370601045441, 0.11825931696944231, 0.042604194314306336, 0.07100422154896527, 0.027159686425526103, 0.1151577688536997, 0.03418066847640146, 0.03283773806182859, 0.03548637950424962, 1.0, 0.03157705060421686]"
04-02-74-04,4,04-02,['04-02-14-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.04788243783725952, 0.12008925822113957, 0.06290779717185471, 0.08504769674979144, 0.023559719757528786, 0.15857595090853255, 0.12046620503384689, 0.037368410268970954, 0.07051845868651233, 0.025122342816526685, 0.12409388239943328, 0.03199443600425799, 0.030854648869390894, 0.031914001314884984, 1.0, 0.02960475396006937]"
04-02-75-00,0,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.02304057722847094, 0.03805863068793125, 0.023558993871378893, 0.02363970883262295, 0.19332474289725343, 0.03452622441401695, 0.027203426134575957, 0.016374848394228463, 0.04031841886401753, 0.2594881774279505, 0.04109596764503254, 0.12336374340317297, 0.1142079019240069, 0.02029570749045418, 0.021502930784886562, 1.0]"
04-02-76-01,1,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.023978848458398545, 0.04139909130323947, 0.024637133360564636, 0.02483868065715489, 0.16188405316656945, 0.0377591801569689, 0.028675054659091544, 0.01712195897841878, 0.04208002654624545, 0.24233188576532835, 0.04351547351092979, 0.1099921812430123, 0.15778206034346254, 0.02101913351046025, 0.022985238340155104, 1.0]"
04-02-77-02,2,04-02,['04-02-15-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.02524065220522646, 0.04613806829799329, 0.026037055289403525, 0.026332753430402887, 0.13146388814088725, 0.04191100584294469, 0.030726749063893537, 0.018002551898814875, 0.04521451612345443, 0.18663438791712028, 0.047324448282151994, 0.10572600214757873, 0.22252681170190403, 0.02192318392100977, 0.02479792573721425, 1.0]"
04-02-78-03,3,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.02736650673257274, 0.0511605974974502, 0.028198456476005492, 0.028447958850808783, 0.12613091391408884, 0.04563637554293149, 0.033637561617087634, 0.019333676017765606, 0.05064751546988315, 0.1605459578251211, 0.05280377919806438, 0.12158973272807168, 0.2041109098116504, 0.023586509987628658, 0.026803548330869908, 1.0]"
04-02-79-04,4,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.021589297166879465, 0.035762033690306894, 0.022117171076602295, 0.02224778400256713, 0.1883878814236469, 0.032720961885931314, 0.02547256267371584, 0.015433274526296463, 0.037268458229484824, 0.2975275761256745, 0.0382219596808768, 0.10582075447170616, 0.11804439922473804, 0.019060887640421458, 0.02032499818115189, 1.0]"
04-03-00-00,0,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[1.0, 1.0, 0.020722703511885703, 0.04593919897880419, 0.04334886932932654, 0.0167963482120559, 0.020632572309072682, 0.018417764714077342, 0.08524823558017985, 0.24115519258649423, 0.05947788837484552, 0.01815293126772698, 0.03997520243094195, 0.22033675704786973, 0.15604052708522917, 0.013755808571490207]"
04-03-01-01,1,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[1.0, 1.0, 0.017504434626983218, 0.03784439211754151, 0.03603865386236846, 0.014252059312505378, 0.017454203514629462, 0.015583380436736077, 0.06723337888895387, 0.30085622189394146, 0.050849652095795575, 0.015428369590353049, 0.03353569709293987, 0.21499665704739837, 0.1667244704244032, 0.011698429095450692]"
04-03-02-02,2,04-03,['04-03-00-cub-g-03'],['pick up'],pick up cube,['cube'],"[1.0, 0.9447717639723148, 0.0009754859416884855, 0.002079925504304604, 0.0019777777728725923, 0.0007955624755550463, 0.0009720094894279832, 0.0008660859277638662, 0.0036771934261052045, 0.017998235750948322, 0.0027234378908070358, 0.0008635420829396343, 0.0018404326665576985, 0.010643977467706595, 0.009161909278647419, 0.0006526603523607123]"
04-03-03-03,3,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[1.0, 0.592479843710089, 0.009093923540610966, 0.020086550208259734, 0.018849399524595647, 0.007368352429586727, 0.009041870083021264, 0.008054053564052262, 0.03779709512535084, 0.09577656069074435, 0.024938823702080917, 0.007979164989441222, 0.017316689515716095, 0.08303746786623159, 0.062155157503944486, 0.0060250475462750586]"
04-03-04-04,4,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[1.0, 1.0, 0.01974221452062729, 0.0455132866083358, 0.0431159945548931, 0.01593102094142082, 0.01969299398621655, 0.017673715656726034, 0.08571831680553707, 0.19623163993938247, 0.06322123363743369, 0.017096761577176257, 0.039736270017256506, 0.2765214734779526, 0.14673923782486578, 0.013065840452175917]"
04-03-05-00,0,04-03,['04-03-01-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[1.0, 1.0, 0.007729965538198869, 0.017626030097240567, 0.017149430747075065, 0.006262770963147272, 0.007752558527069875, 0.0070065353046446744, 0.030378145500334467, 0.097612079116359, 0.029937029408298375, 0.006685492099660144, 0.016148883834681528, 0.6623074266138899, 0.08823398971622554, 0.005169662533174813]"
