id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
04-02-42-02,2,04-02,['04-02-08-cyl-g-03'],['pick up'],pick up cylinder,['cylinder'],"[0.24625982621211298, 1.0, 0.08794992988853562, 0.027155529141187646, 0.019735234455640918, 0.014808438221103018, 0.047676543388568256, 0.019575302421508314, 1.0, 0.02038771739940497, 0.017295135602993388, 0.3054004750561009, 0.11104252794417972, 0.019678009773892086, 0.02789812588397235, 0.035137204610799624]"
04-02-43-03,3,04-02,['04-02-08-cyl-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.25457904129915987, 1.0, 0.08702157140040091, 0.026456837503118922, 0.019240126597669795, 0.014442797535604596, 0.04669021413699012, 0.019075581488350413, 1.0, 0.019902105806969255, 0.01687490534631175, 0.3053342939157093, 0.10977424169562092, 0.019196729882551486, 0.027212336124878486, 0.034199217266664035]"
04-02-44-04,4,04-02,['04-02-08-cyl-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.10281714354356951, 0.5052738733508109, 0.04550898626695763, 0.015291435761816291, 0.011055515563418874, 0.008263660896397407, 0.026078896190907284, 0.01099457682570691, 1.0, 0.011316297275789563, 0.009628060592841024, 0.1494315329245184, 0.0578423357383697, 0.010976449504020802, 0.01559675825736995, 0.01992447730750577]"
04-02-45-00,0,04-02,['04-02-09-cyl-g-03'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.03459453950845908, 0.03438491248539488, 0.04390092445496604, 0.034755858401069234, 0.04617526540012819, 0.12060485753369403, 0.048749878881757344, 0.043297153732587815, 0.03403291622751152, 1.0, 0.33764792970886826, 0.03117063113133289, 0.043370088872257816, 0.0730998347687136, 0.04357921778806844, 0.030635991105190847]"
04-02-46-01,1,04-02,['04-02-09-cyl-g-03'],['pick up'],pick up green small cylinder,"['green', 'small', 'cylinder']","[0.0353939144165067, 0.0351699151693932, 0.04487346276169564, 0.03539862454702203, 0.04687178060876101, 0.12075787655584215, 0.04972829617637185, 0.04397281042472933, 0.034801974640552395, 1.0, 0.3274042173300582, 0.03186052880543403, 0.044312655821845716, 0.07386558142460815, 0.04434641153061911, 0.031241949786560176]"
04-02-47-02,2,04-02,['04-02-09-cyl-g-03'],['pick up'],pick up cylinder,['cylinder'],"[0.031027654116880885, 0.03088143262599911, 0.039372898765689765, 0.03159941742959678, 0.04242069516015682, 0.11914135449458828, 0.04391770818783784, 0.039786276605685046, 0.03060442747386621, 1.0, 0.3889102650556038, 0.028043405290348548, 0.03897976691624014, 0.06790949709099212, 0.03964599216284728, 0.027759208623667254]"
04-02-48-03,3,04-02,['04-02-09-cyl-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.03335477615042167, 0.033161643020437295, 0.04247098603096648, 0.03382342068631033, 0.0452465689585537, 0.11976381110832104, 0.047400375626197255, 0.042341220272397825, 0.032827183437163364, 1.0, 0.35284207507800686, 0.030108443811961684, 0.04197338688900007, 0.07242467989757519, 0.04253143341202204, 0.029729995620665296]"
04-02-49-04,4,04-02,['04-02-09-cyl-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.03325174110931307, 0.03305449957414137, 0.042482244848287894, 0.03388964825440973, 0.045499429937180196, 0.11923560419352708, 0.047586294665682774, 0.04248913415749936, 0.03271336742829782, 1.0, 0.35193570395236257, 0.030041364701702846, 0.04197314512671566, 0.07338372211103318, 0.04272819406185312, 0.02973590587799334]"
04-02-50-00,0,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.02254281590180624, 0.022645470835539853, 0.02839839409378811, 0.024923234890589903, 0.035731073921587905, 0.268452961672728, 0.032319362835422694, 0.03385508241439304, 0.022646531277238337, 0.34627677298543813, 1.0, 0.02076274627433699, 0.02853131453572921, 0.060294911464262795, 0.031149001254056112, 0.021470325643082763]"
04-02-51-01,1,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.018938297372815067, 0.019062142176233247, 0.023952865532800054, 0.021600611985903576, 0.031840382803382763, 0.46146940643230777, 0.027563724057272164, 0.030143775040985293, 0.01909693374780486, 0.20353310550011897, 1.0, 0.01755050783991277, 0.024143252952895072, 0.055565085045203536, 0.02709723297166491, 0.018442676540699875]"
04-02-52-02,2,04-02,['04-02-10-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.02020816491216126, 0.020268348968270556, 0.025668075685504485, 0.022375685099774736, 0.03216940655014146, 0.185745984174125, 0.029386403122915503, 0.03024889106387691, 0.020233538474875194, 0.46651619027853775, 1.0, 0.01860092708650444, 0.02572601196347326, 0.05544202065214886, 0.028174297203239176, 0.019236054764451255]"
04-02-53-03,3,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.022061927562200778, 0.0221660056978404, 0.027927815408555563, 0.02470988221566414, 0.035858941915342356, 0.2889204038424562, 0.032001328417558525, 0.03385682829957536, 0.022167136685839212, 0.32780369080529487, 1.0, 0.020364576308987203, 0.028067973252554675, 0.061877405773647975, 0.031022376737403403, 0.021193707077079457]"
04-02-54-04,4,04-02,['04-02-10-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.02205071475435529, 0.02214736355241767, 0.027912390096522195, 0.024603997010039173, 0.03558839682023725, 0.26576502809057373, 0.03194959628274039, 0.03359179492390163, 0.022141437006923895, 0.35264265786426174, 1.0, 0.02033793122317552, 0.028037391885763485, 0.061220138360358556, 0.03088728193897425, 0.021123880189755216]"
04-02-55-00,0,04-02,['04-02-11-cyl-g-03'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.0983595227989808, 0.2012892125077827, 0.08464304518906875, 0.018566944636424106, 0.012451025745530468, 0.008654983112758445, 0.03760175706516217, 0.012248169115119544, 0.270981988136986, 0.011910507460122927, 0.010112754045651517, 1.0, 0.1761464663041596, 0.012141463408355774, 0.018956272379000595, 0.025935888094896456]"
04-02-56-01,1,04-02,['04-02-11-cyl-g-03'],['pick up'],pick up green small cylinder,"['green', 'small', 'cylinder']","[0.09619943437237373, 0.2159686158249206, 0.07643662191800603, 0.01691195073566018, 0.0114128716022443, 0.00797686092824324, 0.03398917451119483, 0.011230788028648079, 0.3073924327344464, 0.010983516758095604, 0.009322343327634734, 1.0, 0.15026833100937118, 0.011150728396534451, 0.01728632149265182, 0.023470008359974703]"
04-02-57-02,2,04-02,['04-02-11-cyl-g-03'],['pick up'],pick up cylinder,['cylinder'],"[0.057049451034611384, 0.142481541346896, 0.04053455996503905, 0.010982422762648748, 0.007432909439312706, 0.0052247589596214, 0.020638705622704714, 0.007346675798393777, 0.5935687488798904, 0.007152504269648725, 0.006089378820456544, 1.0, 0.06784998098584329, 0.0072453960230148785, 0.011115933236427724, 0.015287032855490558]"
04-02-58-03,3,04-02,['04-02-11-cyl-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.08655936066344469, 0.2035244679356508, 0.06582644159902573, 0.01579167282439013, 0.010657852916469401, 0.0074595897046294225, 0.03094770511215374, 0.010504941961986019, 0.3801888020542202, 0.010248070328041823, 0.008708597100998815, 1.0, 0.12113672759027366, 0.01040093975646281, 0.016076922030960443, 0.02196790842129242]"
04-02-59-04,4,04-02,['04-02-11-cyl-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.09919746582680898, 0.20597375115843092, 0.08435418009616462, 0.018177670915434367, 0.012215163960356113, 0.008503330702097495, 0.03694942904507816, 0.012012823380637274, 0.2693924191606704, 0.011710201975033729, 0.009938709809899329, 1.0, 0.17574730917737988, 0.011922332125830378, 0.01858387677191025, 0.025321335894267924]"
04-02-60-00,0,04-02,['04-02-12-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.1299918542351482, 0.1287017223422361, 1.0, 0.04164751300405133, 0.028065532376577, 0.01883649311780296, 0.14828859192984145, 0.026885979709910964, 0.10913791821836963, 0.026727267211559935, 0.02233505906637753, 0.19153395559020167, 1.0, 0.02780284431088213, 0.045821824251870986, 0.05422344463517012]"
04-02-61-01,1,04-02,['04-02-12-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.14467032397420124, 0.14299247139588186, 1.0, 0.03632446799572624, 0.024796065878736638, 0.016951787387944582, 0.1133284631219076, 0.023850008736367504, 0.1155353715795725, 0.024037909714075194, 0.02008856305937629, 0.22583774289081746, 1.0, 0.0246452790018779, 0.03960528364057134, 0.04733626162294341]"
04-02-62-02,2,04-02,['04-02-12-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.06315958432524736, 0.06925321024121277, 0.39729121941788875, 0.026305057191019554, 0.016573597997217682, 0.010675493755828894, 0.08844051878230588, 0.015959822830391487, 0.06475601746598826, 0.014875403858371468, 0.012558549032564955, 0.13903732121523638, 1.0, 0.016003221033865207, 0.028011934119540727, 0.037099048733320865]"
04-02-63-03,3,04-02,['04-02-12-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.12212530011511734, 0.1239286265247226, 1.0, 0.042614842277161336, 0.028257767626566236, 0.018739865839288095, 0.1545928549911655, 0.027080416407239412, 0.1077235389776979, 0.026486072879270958, 0.022183826012983035, 0.19545747417235448, 1.0, 0.027824090504410717, 0.04665988133354681, 0.056325442338475626]"
04-02-64-04,4,04-02,['04-02-12-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.01011332290456851, 0.01056623092533278, 0.9239816636394445, 0.0026057677203560462, 0.0017516038329519357, 0.0011880520996819632, 0.007806727014579922, 0.0016890247534697522, 0.008755689150205973, 0.001674834471411809, 0.0014042110606628292, 0.02045568997056128, 1.0, 0.001729251742964657, 0.0028097916022462722, 0.003468139111561767]"
04-02-65-00,0,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.03139744040492049, 0.03204213454323097, 0.043828412955253374, 0.0569003736615104, 0.17798447456714347, 0.07746008028691019, 0.061594790162366145, 0.12620292159333904, 0.03240831614178784, 0.07682984579661822, 0.08092374919702372, 0.03122786037484023, 0.04550420755590272, 1.0, 0.08474948622533307, 0.040945906533820006]"
04-02-66-01,1,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.03261819154888729, 0.033214996315152095, 0.04543719880373297, 0.0563713435543824, 0.1539256686631483, 0.08637751205785232, 0.06313952567791853, 0.11496608891643796, 0.03352719912108545, 0.08579510836673508, 0.09115739227941219, 0.032232952309645596, 0.046962708707730436, 1.0, 0.08294422046628315, 0.0413298932115964]"
04-02-67-02,2,04-02,['04-02-13-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.033253630968098226, 0.03380727688078875, 0.046558232009004274, 0.05656189802151276, 0.14591317244112345, 0.08658099012034631, 0.0649473193774329, 0.10927400179062786, 0.034064909543860974, 0.08924316818311036, 0.09354852297642627, 0.032782794117308695, 0.047985178465064546, 1.0, 0.0837873283754599, 0.041691576729834805]"
04-02-68-03,3,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.0323798492040754, 0.032976089977109345, 0.045558667378289015, 0.0576648619756907, 0.16578255229551475, 0.07778121331672593, 0.06454611474721471, 0.1177663294276237, 0.033275194494320294, 0.08069426359411307, 0.08354205378064936, 0.032121908168438136, 0.04713443608202582, 1.0, 0.08704508499643454, 0.04173138056177527]"
04-02-69-04,4,04-02,['04-02-13-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.03062409509871273, 0.031270157966838304, 0.04309379085567686, 0.0574614229030866, 0.19610227594757854, 0.06954783884697675, 0.06162263019627229, 0.13007604422305197, 0.03163290335308659, 0.0711815220922927, 0.07354804431322717, 0.030591616326414512, 0.044821328135630494, 1.0, 0.08769618802148897, 0.040730141719665686]"
04-02-70-00,0,04-02,['04-02-14-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.03148339049793796, 0.032869333794193344, 0.051463277343268644, 0.2206104779063914, 0.10454739073216658, 0.02617345732877443, 0.11853545540413064, 0.08348874289270979, 0.03367736337514595, 0.032630583294625745, 0.029517294747020632, 0.03536805846230967, 0.057870171629493254, 0.06368272250113749, 1.0, 0.07808228009069446]"
04-02-71-01,1,04-02,['04-02-14-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.027281618679562615, 0.02863755695482285, 0.04367045794810595, 0.31790963113802057, 0.095218419670955, 0.022613918883301862, 0.09390852606954571, 0.07883963761249568, 0.029525117163162494, 0.027803749656798774, 0.025311270186205034, 0.03093487859427459, 0.049594252420460054, 0.053904968057981215, 1.0, 0.07484599696430756]"
04-02-72-02,2,04-02,['04-02-14-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.028027154106658698, 0.029397819658825926, 0.04496160032928441, 0.2990850283509942, 0.09803456626972877, 0.023294498750603295, 0.09735290947380007, 0.08059793122852678, 0.030283759331089396, 0.028679448766958757, 0.026093807110775368, 0.031730405036503206, 0.05098218877962517, 0.05578816880248122, 1.0, 0.07569071400414464]"
04-02-73-03,3,04-02,['04-02-14-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.03038991465273057, 0.031775273912745344, 0.04917678705143651, 0.23969925438348283, 0.10674899429486784, 0.025550322174380715, 0.1094062659962145, 0.08539014489270484, 0.032620853961622266, 0.03164245627546193, 0.02871924185870589, 0.03417478093575817, 0.055392266642021175, 0.062370393287851655, 1.0, 0.0769430496800159]"
04-02-74-04,4,04-02,['04-02-14-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.018308201703668463, 0.019321417502168047, 0.028548248592920895, 0.5357208757773605, 0.06759512302810324, 0.015281405239333995, 0.056578713383889374, 0.05906959464688965, 0.0200526298792965, 0.01849791677870762, 0.016961236705933608, 0.020899552783268445, 0.03265762002438842, 0.035631209052446926, 1.0, 0.054876254901624115]"
04-02-75-00,0,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[0.046243262100773175, 0.051869855089694626, 0.0681015406224954, 0.1981277168377679, 0.049920697315382456, 0.023003975671792916, 0.10126785625213584, 0.05095148332297636, 0.05727895819479054, 0.02878782101655299, 0.02578618145539425, 0.06344675239945918, 0.0896192604738225, 0.038921978079266846, 0.1066726611676949, 1.0]"
04-02-76-01,1,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[0.04508173745487798, 0.05043201922118385, 0.06764499221726096, 0.20534151478240223, 0.04885640545620103, 0.02233097483624736, 0.10410653149484661, 0.04955133481953972, 0.055440474719188594, 0.028032284097150337, 0.025072824029413535, 0.06192405423989252, 0.08942517124374863, 0.03806942609669274, 0.10869025529135383, 1.0]"
04-02-77-02,2,04-02,['04-02-15-cub-g-03'],['pick up'],pick up cube,['cube'],"[0.04400615156533407, 0.04907790998337529, 0.06754031390597418, 0.20973302474925354, 0.04766433586200743, 0.021643174574597537, 0.10853882146823218, 0.047971052198171285, 0.05367106945426283, 0.02727792090273373, 0.02435127436280511, 0.060534684388566545, 0.08980758232599348, 0.03718403141617091, 0.11099865284252183, 1.0]"
04-02-78-03,3,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.04537530696448654, 0.05055885370036745, 0.07244595756276843, 0.18145746909096097, 0.04586628491108408, 0.021223985572427332, 0.1229359294619312, 0.04559179677141661, 0.05501422082290508, 0.027021975581209202, 0.023996462240203645, 0.06363281535815324, 0.09873835454913937, 0.03644075833162547, 0.1096998290813213, 1.0]"
04-02-79-04,4,04-02,['04-02-15-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.045100513166527925, 0.05043995756690462, 0.06806455574108661, 0.20358953374344385, 0.04852336369272131, 0.022202743973625975, 0.10562969921429126, 0.04910857126015406, 0.055401657225896635, 0.027911655276008227, 0.02494666650431135, 0.062104292731353, 0.09025323189139683, 0.037880227307264765, 0.10884333070501362, 1.0]"
04-03-00-00,0,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green cube,"['green', 'cube']","[1.0, 1.0, 0.07778637482303966, 0.1084142859258516, 0.026290213644631206, 0.33226593177086045, 0.026934088603120965, 0.06359291060036257, 0.0428203610919253, 0.045249850625836086, 0.05304712534717776, 0.020650443949680918, 0.08688220798197022, 0.020777846806987375, 0.05221330507671539, 0.04307505375184053]"
04-03-01-01,1,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green small cube,"['green', 'small', 'cube']","[1.0, 1.0, 0.08387776950515181, 0.11829999664829012, 0.027532024353355878, 0.28864661329300695, 0.02817732329146306, 0.06793160489209127, 0.04502600329611181, 0.047463666268600775, 0.05546396238267217, 0.021578499396651882, 0.09400361956123068, 0.021694408282870517, 0.05481534229793418, 0.045489166530568906]"
04-03-02-02,2,04-03,['04-03-00-cub-g-03'],['pick up'],pick up cube,['cube'],"[1.0, 0.6477408935330738, 0.03132457124326359, 0.04482896617840037, 0.010024079847357004, 0.08912431428018075, 0.01025064266925582, 0.025205078256760195, 0.016533158639702464, 0.01740165716564479, 0.020386947980491378, 0.007836438434534384, 0.034593479509587806, 0.00787222101415643, 0.020195010711785005, 0.016682540535806086]"
04-03-03-03,3,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[1.0, 0.5069860394118596, 0.04508786181187314, 0.06528049546697137, 0.014353669180962016, 0.11414341933265004, 0.014676728932076825, 0.03639173028309603, 0.023997852225220526, 0.02528197030171479, 0.03000960342249227, 0.011196321936333202, 0.04775421784196694, 0.011241768193316716, 0.029663941172754102, 0.023934380486712627]"
04-03-04-04,4,04-03,['04-03-00-cub-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[1.0, 1.0, 0.07398656387964316, 0.10244266785809551, 0.025359294511351386, 0.3613634393980791, 0.02599291038843364, 0.06072685833691548, 0.041157908352422744, 0.043535972346298926, 0.05102414943489283, 0.01994484145019642, 0.08286162329747257, 0.020076501588644484, 0.05014658164110183, 0.041380687516451915]"
04-03-05-00,0,04-03,['04-03-01-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.7827779319860936, 1.0, 0.024006264811940934, 0.03166160954700955, 0.009261002740298122, 1.0, 0.009533287104434615, 0.02037083324800705, 0.014592348095852817, 0.015565597988892173, 0.018182810749330543, 0.00736571258337736, 0.02699666807833257, 0.007442667522929951, 0.017658179793176482, 0.01458508575032462]"
04-03-06-01,1,04-03,['04-03-01-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[1.0, 1.0, 0.0075760144766498375, 0.01008224990491842, 0.002912933188297897, 0.9312413554873371, 0.0029990335921146294, 0.0064447862851932745, 0.004654677646236837, 0.004975083191145332, 0.005908788471802219, 0.002312007822921415, 0.00825708363274902, 0.002335211350053661, 0.005710202314528021, 0.004590572636052355]"
04-03-07-02,2,04-03,['04-03-01-cub-r-03'],['pick up'],pick up cube,['cube'],"[1.0, 1.0, 0.03513034797417642, 0.04713490020089501, 0.013101035181396782, 0.6857641747804357, 0.013470897625745907, 0.029585404174970874, 0.02096521455866976, 0.022334782951915995, 0.026345698358543522, 0.010376047336847055, 0.03887344621901438, 0.010470921790012185, 0.025602513283059493, 0.0208446155643169]"
04-03-08-03,3,04-03,['04-03-01-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.9723042881736998, 1.0, 0.0030547323772801404, 0.004057008921173973, 0.0011748524935372285, 1.0, 0.001209514264687788, 0.0025964874716554696, 0.001870908939179495, 0.0019986160435346567, 0.0023637294083496793, 0.0009329329178248131, 0.0033558622504470574, 0.0009423801774915448, 0.002287244815015773, 0.001851441746122818]"
04-03-09-04,4,04-03,['04-03-01-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.5828489043072377, 1.0, 0.045597826005781106, 0.05957008190072577, 0.018070732139719804, 1.0, 0.018621582222088227, 0.038984964737259216, 0.028287577310986734, 0.030233864050924316, 0.03528766277051779, 0.014410537889233603, 0.05110987621735871, 0.014574561303396249, 0.034180582817018135, 0.028221246327752712]"
04-03-10-00,0,04-03,['04-03-02-cyl-g-03'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.05627401990260081, 0.04805779601291276, 1.0, 1.0, 0.030781048597312066, 0.04193473174258707, 0.030216874683970902, 0.3263348846433153, 0.05105016726947549, 0.04824212921400614, 0.04294013409157769, 0.022423765958359917, 0.15227825229493036, 0.021947848881082584, 0.04931177732777025, 0.07820656938009873]"
04-03-11-01,1,04-03,['04-03-02-cyl-g-03'],['pick up'],pick up green small cylinder,"['green', 'small', 'cylinder']","[0.04467572309823018, 0.03821850859383175, 1.0, 1.0, 0.02599604547119935, 0.033382438436391056, 0.02544678142185815, 0.46127993184384525, 0.04490571146039835, 0.041950316868436296, 0.036973127777272866, 0.0187399209447941, 0.09799157832265584, 0.018294976165286254, 0.043101725549177794, 0.06904321404662304]"
04-03-12-02,2,04-03,['04-03-02-cyl-g-03'],['pick up'],pick up cylinder,['cylinder'],"[0.04660370201184198, 0.03965257259236905, 1.0, 1.0, 0.026461636860987903, 0.03449138148022818, 0.025924912755864317, 0.4484829807474901, 0.04640706913857604, 0.04337473539774457, 0.038525039419762236, 0.019070998696999443, 0.09793540101098036, 0.018622413293053565, 0.044967824575869425, 0.069479332018233]"
04-03-13-03,3,04-03,['04-03-02-cyl-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.05020226822532276, 0.04261052673429848, 1.0, 1.0, 0.027860221798007873, 0.03700112516813306, 0.027318938732186854, 0.41221535717109475, 0.04854290496245454, 0.045508407053157195, 0.04060442916671258, 0.020127682390045754, 0.10887227751321876, 0.01966725723984828, 0.04722425049223956, 0.07224435335327958]"
04-03-14-04,4,04-03,['04-03-02-cyl-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.004532412618187809, 0.003908512566154697, 1.0, 0.8937585611218978, 0.0027388008584836605, 0.0034350283427534403, 0.002677539910066498, 0.050083849933858275, 0.004631663523888877, 0.004323759318325148, 0.0037698166987267224, 0.001974815460930527, 0.010455616609841532, 0.0019272330814666453, 0.004387932142139902, 0.007394457813278029]"
04-03-15-00,0,04-03,['04-03-03-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.027571210782313116, 0.022416429434034605, 0.624330635239255, 1.0, 0.012269355357514234, 0.018863622708953462, 0.012123634741066786, 0.10052295391559062, 0.022566058605617827, 0.02149986994399422, 0.020469004763673696, 0.00892965543976352, 0.04728627028657732, 0.008756245768263827, 0.023594599152836994, 0.028800453860544844]"
04-03-16-01,1,04-03,['04-03-03-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.0011872891317514526, 0.0009657248362806989, 0.9842335074430166, 1.0, 0.0005055607790404648, 0.0008137663868432777, 0.0004999922425287965, 0.003708516627280451, 0.0008766980825206916, 0.0008411954532681305, 0.0007935331048514981, 0.00037122672152366666, 0.0027648851328313908, 0.0003646798131146855, 0.0009007294484823383, 0.001172694796666002]"
04-03-17-02,2,04-03,['04-03-03-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.07344786639612427, 0.05991059236080089, 1.0, 1.0, 0.03215013923735921, 0.05057458269919038, 0.031770588860736665, 0.25200435528041876, 0.05642407774822528, 0.053972232333961714, 0.05080031795115274, 0.023537603179550757, 0.15900446517792916, 0.023105042279023026, 0.05793672729447412, 0.07536140920105298]"
04-03-18-03,3,04-03,['04-03-03-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.06417868033777294, 0.05316220780784297, 1.0, 1.0, 0.03118239159136864, 0.04534745953413886, 0.030717775286363103, 0.31339148412737905, 0.055794865989986606, 0.05282030743913969, 0.048855119826392644, 0.02264555265630087, 0.12717562243860375, 0.022177634017562183, 0.05646438032987224, 0.07608651861727657]"
04-03-19-04,4,04-03,['04-03-03-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.01065762314462357, 0.008650157630740524, 0.858407528698634, 1.0, 0.004584144147021263, 0.007276249506903908, 0.004532453835139125, 0.03523710014160225, 0.008131019983235689, 0.007782921349530946, 0.007374647041568604, 0.0033548795410955124, 0.02162305679057804, 0.0032935437003909127, 0.008415394583640034, 0.01067927990529544]"
04-03-20-00,0,04-03,['04-03-04-cub-r-03'],['pick up'],pick up red cube,"['red', 'cube']","[0.025245872828740638, 0.024942135906424405, 0.04248435991998163, 0.04415771088997642, 1.0, 0.024527569027482883, 1.0, 0.053390936811009475, 0.10128701616548084, 0.10046163678562074, 0.048217171417303736, 0.22359561689309093, 0.028779665803215938, 0.13770696437278532, 0.05858715749912622, 0.08661618567976073]"
04-03-21-01,1,04-03,['04-03-04-cub-r-03'],['pick up'],pick up red small cube,"['red', 'small', 'cube']","[0.025971188476136924, 0.025636474046901118, 0.04400439905851395, 0.04568051567647289, 1.0, 0.025190199200078704, 1.0, 0.055501526135366325, 0.10536703542123228, 0.1034708919272084, 0.04947201346247342, 0.20624164958288757, 0.029697590905833397, 0.13219919644214023, 0.0602845686317091, 0.09128275103304564]"
04-03-22-02,2,04-03,['04-03-04-cub-r-03'],['pick up'],pick up cube,['cube'],"[0.025554335874192164, 0.02524407397016998, 0.04315711029469662, 0.04478231806134906, 1.0, 0.024825281431598525, 1.0, 0.054249417540883374, 0.09992570963866702, 0.09861087939607821, 0.04813759064008616, 0.22183323493912882, 0.029261036450023377, 0.13730842590187234, 0.05836448730994046, 0.08874609855131399]"
04-03-23-03,3,04-03,['04-03-04-cub-r-03'],['pick up'],pick up red solid,"['red', 'solid']","[0.02367624318107759, 0.023436253787104507, 0.039514476557930896, 0.04102983329887314, 1.0, 0.023095514707171985, 1.0, 0.04924003250251822, 0.08679958875600773, 0.08697778766275259, 0.04394791800688209, 0.2735885602660241, 0.02708313693769218, 0.150090493038811, 0.052743496739626944, 0.07877666455752715]"
04-03-24-04,4,04-03,['04-03-04-cub-r-03'],['pick up'],pick up red small solid,"['red', 'small', 'solid']","[0.025854898964067577, 0.025520227059091006, 0.043716199261166024, 0.0454413725707396, 1.0, 0.025071529946282468, 1.0, 0.055158828856471644, 0.10772356158139329, 0.1060842366593448, 0.049860504701565105, 0.20365765457331703, 0.029460661239266817, 0.13132427208651523, 0.06091796754022992, 0.09020808496054947]"
04-03-25-00,0,04-03,['04-03-05-cyl-g-03'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.39616272634396343, 1.0, 0.06406704566506544, 0.0824598587142204, 0.027023611999094276, 1.0, 0.027926424340666278, 0.05584548745982309, 0.042080656054970356, 0.04527557583352383, 0.0534085821926102, 0.021659081367560708, 0.06959968293627469, 0.02195062029378574, 0.05119558247207952, 0.04134506432636226]"
04-03-26-01,1,04-03,['04-03-05-cyl-g-03'],['pick up'],pick up green small cylinder,"['green', 'small', 'cylinder']","[0.39858118238606055, 1.0, 0.06478997061957764, 0.08321763068583873, 0.026745791486096415, 1.0, 0.027601213008726897, 0.05594831805013921, 0.041198433764040525, 0.04411228713938474, 0.0510023945434861, 0.0214322950560971, 0.07306089001475272, 0.021709932410598303, 0.04935233440050231, 0.04124732643469894]"
04-03-27-02,2,04-03,['04-03-05-cyl-g-03'],['pick up'],pick up cylinder,['cylinder'],"[0.011580082146458347, 0.9643926299338548, 0.0025203564111212664, 0.0032073580066680706, 0.0010961743405400477, 1.0, 0.0011341756133754328, 0.0022131469309069197, 0.0016873463744376319, 0.0018183206540965718, 0.0021307156535040504, 0.0008818602299411345, 0.0027419317561402042, 0.0008948430656166751, 0.002040529546386543, 0.001660529336952153]"
